Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","33.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","15.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","18.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","4.81","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.85","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","11.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","4.36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","4.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.05","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","30.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","30.46","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","19.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.59","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","50.95","Fc","Donnée calculée"
