Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5072","Variation de stock","2520","Céréales, Autres","2011","2011","Milliers de tonnes","-137","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5911","Exportations - Quantité","2520","Céréales, Autres","2011","2011","Milliers de tonnes","2037","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5301","Disponibilité intérieure","2520","Céréales, Autres","2011","2011","Milliers de tonnes","26827","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5521","Aliments pour animaux","2520","Céréales, Autres","2011","2011","Milliers de tonnes","18247","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5527","Semences","2520","Céréales, Autres","2011","2011","Milliers de tonnes","1226","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5123","Pertes","2520","Céréales, Autres","2011","2011","Milliers de tonnes","714","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5131","Traitement","2520","Céréales, Autres","2011","2011","Milliers de tonnes","234","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5154","Autres utilisations (non alimentaire)","2520","Céréales, Autres","2011","2011","Milliers de tonnes","1336","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","5142","Nourriture","2520","Céréales, Autres","2011","2011","Milliers de tonnes","5426","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2011","2011","kg","0.79","Fc","Donnée calculée"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2011","2011","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2011","2011","g/personne/jour","0.18","Fc","Donnée calculée"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","5000","Monde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2011","2011","g/personne/jour","0.02","Fc","Donnée calculée"
